"","species","zone","year","sampled","monitoring"
"6431","pacific loon","black plateau",1998,"no","systematic"
"6433","pacific loon","black plateau",1999,"no","systematic"
"6435","pacific loon","black plateau",2000,"no","systematic"
"6437","pacific loon","black plateau",2001,"no","systematic"
"6439","pacific loon","black plateau",2002,"no","systematic"
"6441","pacific loon","black plateau",2003,"no","systematic"
"6443","pacific loon","black plateau",2004,"no","systematic"
"6445","pacific loon","black plateau",2005,"no","systematic"
"6447","pacific loon","black plateau",2006,"no","systematic"
"6449","pacific loon","black plateau",2007,"no","systematic"
"6451","pacific loon","black plateau",2008,"no","systematic"
"6453","pacific loon","black plateau",2009,"no","systematic"
"6455","pacific loon","black plateau",2010,"no","systematic"
"6457","pacific loon","black plateau",2011,"no","systematic"
"6459","pacific loon","black plateau",2012,"no","systematic"
"6461","pacific loon","black plateau",2013,"no","systematic"
"6463","pacific loon","black plateau",2014,"no","systematic"
"6465","pacific loon","black plateau",2015,"no","systematic"
"6467","pacific loon","black plateau",2016,"no","systematic"
"6469","pacific loon","black plateau",2017,"yes","systematic"
"6471","pacific loon","black plateau",2018,"yes","systematic"
"6473","pacific loon","black plateau",2019,"yes","systematic"
"6475","pacific loon","black plateau",2021,"no","systematic"
"6477","pacific loon","black plateau",2022,"yes","systematic"
"6479","pacific loon","black plateau",2023,"no","systematic"
"6481","pacific loon","camp 1",1993,"no","systematic"
"6483","pacific loon","camp 1",1994,"no","systematic"
"6485","pacific loon","camp 1",1995,"no","systematic"
"6487","pacific loon","camp 1",1996,"no","systematic"
"6489","pacific loon","camp 1",1997,"no","systematic"
"6491","pacific loon","camp 1",1998,"no","systematic"
"6493","pacific loon","camp 1",1999,"no","systematic"
"6495","pacific loon","camp 1",2000,"no","systematic"
"6497","pacific loon","camp 1",2001,"no","systematic"
"6499","pacific loon","camp 1",2002,"no","systematic"
"6501","pacific loon","camp 1",2003,"no","systematic"
"6503","pacific loon","camp 1",2004,"no","systematic"
"6505","pacific loon","camp 1",2005,"no","systematic"
"6507","pacific loon","camp 1",2006,"no","systematic"
"6509","pacific loon","camp 1",2007,"no","systematic"
"6511","pacific loon","camp 1",2008,"no","systematic"
"6513","pacific loon","camp 1",2009,"no","systematic"
"6515","pacific loon","camp 1",2010,"no","systematic"
"6517","pacific loon","camp 1",2011,"no","systematic"
"6519","pacific loon","camp 1",2012,"no","systematic"
"6521","pacific loon","camp 1",2013,"no","systematic"
"6523","pacific loon","camp 1",2014,"no","systematic"
"6525","pacific loon","camp 1",2015,"no","systematic"
"6527","pacific loon","camp 1",2016,"no","systematic"
"6529","pacific loon","camp 1",2017,"yes","systematic"
"6531","pacific loon","camp 1",2018,"yes","systematic"
"6533","pacific loon","camp 1",2019,"yes","systematic"
"6535","pacific loon","camp 1",2021,"no","systematic"
"6537","pacific loon","camp 1",2022,"yes","systematic"
"6539","pacific loon","camp 1",2023,"no","systematic"
"6541","pacific loon","camp 2",1993,"no","systematic"
"6543","pacific loon","camp 2",1994,"no","systematic"
"6545","pacific loon","camp 2",1995,"no","systematic"
"6547","pacific loon","camp 2",1996,"no","systematic"
"6549","pacific loon","camp 2",1997,"no","systematic"
"6551","pacific loon","camp 2",1998,"no","systematic"
"6553","pacific loon","camp 2",1999,"no","systematic"
"6555","pacific loon","camp 2",2000,"no","systematic"
"6557","pacific loon","camp 2",2001,"no","systematic"
"6559","pacific loon","camp 2",2002,"no","systematic"
"6561","pacific loon","camp 2",2003,"no","systematic"
"6563","pacific loon","camp 2",2004,"no","systematic"
"6565","pacific loon","camp 2",2005,"no","systematic"
"6567","pacific loon","camp 2",2006,"no","systematic"
"6569","pacific loon","camp 2",2007,"no","systematic"
"6571","pacific loon","camp 2",2008,"no","systematic"
"6573","pacific loon","camp 2",2009,"no","systematic"
"6575","pacific loon","camp 2",2010,"no","systematic"
"6577","pacific loon","camp 2",2011,"no","systematic"
"6579","pacific loon","camp 2",2012,"no","systematic"
"6581","pacific loon","camp 2",2013,"no","systematic"
"6583","pacific loon","camp 2",2014,"no","systematic"
"6585","pacific loon","camp 2",2015,"no","systematic"
"6587","pacific loon","camp 2",2016,"no","systematic"
"6589","pacific loon","camp 2",2017,"yes","systematic"
"6591","pacific loon","camp 2",2018,"yes","systematic"
"6593","pacific loon","camp 2",2019,"yes","systematic"
"6595","pacific loon","camp 2",2021,"no","systematic"
"6597","pacific loon","camp 2",2022,"yes","systematic"
"6599","pacific loon","camp 2",2023,"no","systematic"
"6601","pacific loon","camp 3",1993,"no","systematic"
"6603","pacific loon","camp 3",1994,"no","systematic"
"6605","pacific loon","camp 3",1995,"no","systematic"
"6607","pacific loon","camp 3",1996,"no","systematic"
"6609","pacific loon","camp 3",1997,"no","systematic"
"6611","pacific loon","camp 3",1998,"no","systematic"
"6613","pacific loon","camp 3",1999,"no","systematic"
"6615","pacific loon","camp 3",2000,"no","systematic"
"6617","pacific loon","camp 3",2001,"no","systematic"
"6619","pacific loon","camp 3",2002,"no","systematic"
"6621","pacific loon","camp 3",2003,"no","systematic"
"6623","pacific loon","camp 3",2004,"no","systematic"
"6625","pacific loon","camp 3",2005,"no","systematic"
"6627","pacific loon","camp 3",2006,"no","systematic"
"6629","pacific loon","camp 3",2007,"no","systematic"
"6631","pacific loon","camp 3",2008,"no","systematic"
"6633","pacific loon","camp 3",2009,"no","systematic"
"6635","pacific loon","camp 3",2010,"no","systematic"
"6637","pacific loon","camp 3",2011,"no","systematic"
"6639","pacific loon","camp 3",2012,"no","systematic"
"6641","pacific loon","camp 3",2013,"no","systematic"
"6643","pacific loon","camp 3",2014,"no","systematic"
"6645","pacific loon","camp 3",2015,"no","systematic"
"6647","pacific loon","camp 3",2016,"no","systematic"
"6649","pacific loon","camp 3",2017,"yes","systematic"
"6651","pacific loon","camp 3",2018,"yes","systematic"
"6653","pacific loon","camp 3",2019,"yes","systematic"
"6655","pacific loon","camp 3",2021,"no","systematic"
"6657","pacific loon","camp 3",2022,"yes","systematic"
"6659","pacific loon","camp 3",2023,"no","systematic"
"6661","pacific loon","camp 3 plateau",1993,"no","systematic"
"6663","pacific loon","camp 3 plateau",1994,"no","systematic"
"6665","pacific loon","camp 3 plateau",1995,"no","systematic"
"6667","pacific loon","camp 3 plateau",1996,"no","systematic"
"6669","pacific loon","camp 3 plateau",1997,"no","systematic"
"6671","pacific loon","camp 3 plateau",1998,"no","systematic"
"6673","pacific loon","camp 3 plateau",1999,"no","systematic"
"6675","pacific loon","camp 3 plateau",2000,"no","systematic"
"6677","pacific loon","camp 3 plateau",2001,"no","systematic"
"6679","pacific loon","camp 3 plateau",2002,"no","systematic"
"6681","pacific loon","camp 3 plateau",2003,"no","systematic"
"6683","pacific loon","camp 3 plateau",2004,"no","systematic"
"6685","pacific loon","camp 3 plateau",2005,"no","systematic"
"6687","pacific loon","camp 3 plateau",2006,"no","systematic"
"6689","pacific loon","camp 3 plateau",2007,"no","systematic"
"6691","pacific loon","camp 3 plateau",2008,"no","systematic"
"6693","pacific loon","camp 3 plateau",2009,"no","systematic"
"6695","pacific loon","camp 3 plateau",2010,"no","systematic"
"6697","pacific loon","camp 3 plateau",2011,"no","systematic"
"6699","pacific loon","camp 3 plateau",2012,"no","systematic"
"6701","pacific loon","camp 3 plateau",2013,"no","systematic"
"6703","pacific loon","camp 3 plateau",2014,"no","systematic"
"6705","pacific loon","camp 3 plateau",2015,"no","systematic"
"6707","pacific loon","camp 3 plateau",2016,"no","systematic"
"6709","pacific loon","camp 3 plateau",2017,"yes","systematic"
"6711","pacific loon","camp 3 plateau",2018,"yes","systematic"
"6713","pacific loon","camp 3 plateau",2019,"yes","systematic"
"6715","pacific loon","camp 3 plateau",2021,"no","systematic"
"6717","pacific loon","camp 3 plateau",2022,"yes","systematic"
"6719","pacific loon","camp 3 plateau",2023,"no","systematic"
"6721","pacific loon","dufour",1993,"no","systematic"
"6723","pacific loon","dufour",1994,"no","systematic"
"6725","pacific loon","dufour",1995,"no","systematic"
"6727","pacific loon","dufour",1996,"no","systematic"
"6729","pacific loon","dufour",1997,"no","systematic"
"6731","pacific loon","dufour",1998,"no","systematic"
"6733","pacific loon","dufour",1999,"no","systematic"
"6735","pacific loon","dufour",2000,"no","systematic"
"6737","pacific loon","dufour",2001,"no","systematic"
"6739","pacific loon","dufour",2002,"no","systematic"
"6741","pacific loon","dufour",2003,"no","systematic"
"6743","pacific loon","dufour",2004,"no","systematic"
"6745","pacific loon","dufour",2005,"no","systematic"
"6747","pacific loon","dufour",2006,"no","systematic"
"6749","pacific loon","dufour",2007,"no","systematic"
"6751","pacific loon","dufour",2008,"no","systematic"
"6753","pacific loon","dufour",2009,"no","systematic"
"6755","pacific loon","dufour",2010,"no","systematic"
"6757","pacific loon","dufour",2011,"no","systematic"
"6759","pacific loon","dufour",2012,"no","systematic"
"6761","pacific loon","dufour",2013,"no","systematic"
"6763","pacific loon","dufour",2014,"no","systematic"
"6765","pacific loon","dufour",2015,"no","systematic"
"6767","pacific loon","dufour",2016,"no","systematic"
"6769","pacific loon","dufour",2017,"yes","systematic"
"6771","pacific loon","dufour",2018,"yes","systematic"
"6773","pacific loon","dufour",2019,"yes","systematic"
"6775","pacific loon","dufour",2021,"no","systematic"
"6777","pacific loon","dufour",2022,"yes","systematic"
"6779","pacific loon","dufour",2023,"no","systematic"
"6781","pacific loon","goose point",1993,"no","systematic"
"6783","pacific loon","goose point",1994,"no","systematic"
"6785","pacific loon","goose point",1995,"no","systematic"
"6787","pacific loon","goose point",1996,"no","systematic"
"6789","pacific loon","goose point",1997,"no","systematic"
"6791","pacific loon","goose point",1998,"no","systematic"
"6793","pacific loon","goose point",1999,"no","systematic"
"6795","pacific loon","goose point",2000,"no","systematic"
"6797","pacific loon","goose point",2001,"no","systematic"
"6799","pacific loon","goose point",2002,"no","systematic"
"6801","pacific loon","goose point",2003,"no","systematic"
"6803","pacific loon","goose point",2004,"no","systematic"
"6805","pacific loon","goose point",2005,"no","systematic"
"6807","pacific loon","goose point",2006,"no","systematic"
"6809","pacific loon","goose point",2007,"no","systematic"
"6811","pacific loon","goose point",2008,"no","systematic"
"6813","pacific loon","goose point",2009,"no","systematic"
"6815","pacific loon","goose point",2010,"no","systematic"
"6817","pacific loon","goose point",2011,"no","systematic"
"6819","pacific loon","goose point",2012,"no","systematic"
"6821","pacific loon","goose point",2013,"no","systematic"
"6823","pacific loon","goose point",2014,"no","systematic"
"6825","pacific loon","goose point",2015,"no","systematic"
"6827","pacific loon","goose point",2016,"no","systematic"
"6829","pacific loon","goose point",2017,"yes","systematic"
"6831","pacific loon","goose point",2018,"yes","systematic"
"6833","pacific loon","goose point",2019,"yes","systematic"
"6835","pacific loon","goose point",2021,"no","systematic"
"6837","pacific loon","goose point",2022,"yes","systematic"
"6839","pacific loon","goose point",2023,"no","systematic"
"6841","pacific loon","malaview",1993,"no","systematic"
"6843","pacific loon","malaview",1994,"no","systematic"
"6845","pacific loon","malaview",1995,"no","systematic"
"6847","pacific loon","malaview",1996,"no","systematic"
"6849","pacific loon","malaview",1997,"no","systematic"
"6851","pacific loon","malaview",1998,"no","systematic"
"6853","pacific loon","malaview",1999,"no","systematic"
"6855","pacific loon","malaview",2000,"no","systematic"
"6857","pacific loon","malaview",2001,"no","systematic"
"6859","pacific loon","malaview",2002,"no","systematic"
"6861","pacific loon","malaview",2003,"no","systematic"
"6863","pacific loon","malaview",2004,"no","systematic"
"6865","pacific loon","malaview",2005,"no","systematic"
"6867","pacific loon","malaview",2006,"no","systematic"
"6869","pacific loon","malaview",2007,"no","systematic"
"6871","pacific loon","malaview",2008,"no","systematic"
"6873","pacific loon","malaview",2009,"no","systematic"
"6875","pacific loon","malaview",2010,"no","systematic"
"6877","pacific loon","malaview",2011,"no","systematic"
"6879","pacific loon","malaview",2012,"no","systematic"
"6881","pacific loon","malaview",2013,"no","systematic"
"6883","pacific loon","malaview",2014,"no","systematic"
"6885","pacific loon","malaview",2015,"no","systematic"
"6887","pacific loon","malaview",2016,"no","systematic"
"6889","pacific loon","malaview",2017,"yes","systematic"
"6891","pacific loon","malaview",2018,"yes","systematic"
"6893","pacific loon","malaview",2019,"yes","systematic"
"6895","pacific loon","malaview",2021,"no","systematic"
"6897","pacific loon","malaview",2022,"yes","systematic"
"6899","pacific loon","malaview",2023,"no","systematic"
"6901","pacific loon","qarlikturvik valley",1993,"no","systematic"
"6903","pacific loon","qarlikturvik valley",1994,"no","systematic"
"6905","pacific loon","qarlikturvik valley",1995,"no","systematic"
"6907","pacific loon","qarlikturvik valley",1996,"no","systematic"
"6909","pacific loon","qarlikturvik valley",1997,"no","systematic"
"6911","pacific loon","qarlikturvik valley",1998,"no","systematic"
"6913","pacific loon","qarlikturvik valley",1999,"no","systematic"
"6915","pacific loon","qarlikturvik valley",2000,"no","systematic"
"6917","pacific loon","qarlikturvik valley",2001,"no","systematic"
"6919","pacific loon","qarlikturvik valley",2002,"no","systematic"
"6921","pacific loon","qarlikturvik valley",2003,"no","systematic"
"6923","pacific loon","qarlikturvik valley",2004,"yes","systematic"
"6925","pacific loon","qarlikturvik valley",2005,"yes","systematic"
"6927","pacific loon","qarlikturvik valley",2006,"yes","systematic"
"6929","pacific loon","qarlikturvik valley",2007,"yes","systematic"
"6931","pacific loon","qarlikturvik valley",2008,"yes","systematic"
"6933","pacific loon","qarlikturvik valley",2009,"yes","systematic"
"6935","pacific loon","qarlikturvik valley",2010,"yes","systematic"
"6937","pacific loon","qarlikturvik valley",2011,"yes","systematic"
"6939","pacific loon","qarlikturvik valley",2012,"yes","systematic"
"6941","pacific loon","qarlikturvik valley",2013,"yes","systematic"
"6943","pacific loon","qarlikturvik valley",2014,"yes","systematic"
