"species","zone","year","sampled","monitoring"
"pacific loon","2x1km plot",1996,"no","systematic"
"pacific loon","2x1km plot",1997,"no","systematic"
"pacific loon","2x1km plot",1998,"no","systematic"
"pacific loon","2x1km plot",1999,"no","systematic"
"pacific loon","2x1km plot",2000,"no","systematic"
"pacific loon","2x1km plot",2001,"no","systematic"
"pacific loon","2x1km plot",2002,"no","systematic"
"pacific loon","2x1km plot",2003,"no","systematic"
"pacific loon","2x1km plot",2004,"no","systematic"
"pacific loon","2x1km plot",2005,"no","systematic"
"pacific loon","2x1km plot",2006,"no","systematic"
"pacific loon","2x1km plot",2007,"no","systematic"
"pacific loon","2x1km plot",2008,"no","systematic"
"pacific loon","2x1km plot",2009,"no","systematic"
"pacific loon","2x1km plot",2010,"no","systematic"
"pacific loon","2x1km plot",2011,"no","systematic"
"pacific loon","2x1km plot",2012,"no","systematic"
"pacific loon","2x1km plot",2013,"no","systematic"
"pacific loon","2x1km plot",2014,"no","systematic"
"pacific loon","2x1km plot",2015,"no","systematic"
"pacific loon","2x1km plot",2016,"no","systematic"
"pacific loon","2x1km plot",2017,"yes","systematic"
"pacific loon","2x1km plot",2018,"yes","systematic"
"pacific loon","2x1km plot",2019,"yes","systematic"
"pacific loon","2x1km plot",2021,"no","systematic"
"pacific loon","2x1km plot",2022,"yes","systematic"
"pacific loon","2x1km plot",2023,"no","systematic"
"pacific loon","4x2km plot",1993,"no","systematic"
"pacific loon","4x2km plot",1994,"no","systematic"
"pacific loon","4x2km plot",1995,"no","systematic"
"pacific loon","4x2km plot",1996,"no","systematic"
"pacific loon","4x2km plot",1997,"no","systematic"
"pacific loon","4x2km plot",1998,"no","systematic"
"pacific loon","4x2km plot",1999,"no","systematic"
"pacific loon","4x2km plot",2000,"no","systematic"
"pacific loon","4x2km plot",2001,"no","systematic"
"pacific loon","4x2km plot",2002,"no","systematic"
"pacific loon","4x2km plot",2003,"no","systematic"
"pacific loon","4x2km plot",2004,"no","systematic"
"pacific loon","4x2km plot",2005,"no","systematic"
"pacific loon","4x2km plot",2006,"no","systematic"
"pacific loon","4x2km plot",2007,"no","systematic"
"pacific loon","4x2km plot",2008,"no","systematic"
"pacific loon","4x2km plot",2009,"no","systematic"
"pacific loon","4x2km plot",2010,"no","systematic"
"pacific loon","4x2km plot",2011,"no","systematic"
"pacific loon","4x2km plot",2012,"no","systematic"
"pacific loon","4x2km plot",2013,"no","systematic"
"pacific loon","4x2km plot",2014,"no","systematic"
"pacific loon","4x2km plot",2015,"no","systematic"
"pacific loon","4x2km plot",2016,"no","systematic"
"pacific loon","4x2km plot",2017,"yes","systematic"
"pacific loon","4x2km plot",2018,"yes","systematic"
"pacific loon","4x2km plot",2019,"yes","systematic"
"pacific loon","4x2km plot",2021,"no","systematic"
"pacific loon","4x2km plot",2022,"yes","systematic"
"pacific loon","4x2km plot",2023,"no","systematic"
"pacific loon","black plateau",1993,"no","systematic"
"pacific loon","black plateau",1994,"no","systematic"
"pacific loon","black plateau",1995,"no","systematic"
"pacific loon","black plateau",1996,"no","systematic"
"pacific loon","black plateau",1997,"no","systematic"
"pacific loon","black plateau",1998,"no","systematic"
"pacific loon","black plateau",1999,"no","systematic"
"pacific loon","black plateau",2000,"no","systematic"
"pacific loon","black plateau",2001,"no","systematic"
"pacific loon","black plateau",2002,"no","systematic"
"pacific loon","black plateau",2003,"no","systematic"
"pacific loon","black plateau",2004,"no","systematic"
"pacific loon","black plateau",2005,"no","systematic"
"pacific loon","black plateau",2006,"no","systematic"
"pacific loon","black plateau",2007,"no","systematic"
"pacific loon","black plateau",2008,"no","systematic"
"pacific loon","black plateau",2009,"no","systematic"
"pacific loon","black plateau",2010,"no","systematic"
"pacific loon","black plateau",2011,"no","systematic"
"pacific loon","black plateau",2012,"no","systematic"
"pacific loon","black plateau",2013,"no","systematic"
"pacific loon","black plateau",2014,"no","systematic"
"pacific loon","black plateau",2015,"no","systematic"
"pacific loon","black plateau",2016,"no","systematic"
"pacific loon","black plateau",2017,"yes","systematic"
"pacific loon","black plateau",2018,"yes","systematic"
"pacific loon","black plateau",2019,"yes","systematic"
"pacific loon","black plateau",2021,"no","systematic"
"pacific loon","black plateau",2022,"yes","systematic"
"pacific loon","black plateau",2023,"no","systematic"
"pacific loon","camp 1",1993,"no","systematic"
"pacific loon","camp 1",1994,"no","systematic"
"pacific loon","camp 1",1995,"no","systematic"
"pacific loon","camp 1",1996,"no","systematic"
"pacific loon","camp 1",1997,"no","systematic"
"pacific loon","camp 1",1998,"no","systematic"
"pacific loon","camp 1",1999,"no","systematic"
"pacific loon","camp 1",2000,"no","systematic"
"pacific loon","camp 1",2001,"no","systematic"
"pacific loon","camp 1",2002,"no","systematic"
"pacific loon","camp 1",2003,"no","systematic"
"pacific loon","camp 1",2004,"no","systematic"
"pacific loon","camp 1",2005,"no","systematic"
"pacific loon","camp 1",2006,"no","systematic"
"pacific loon","camp 1",2007,"no","systematic"
"pacific loon","camp 1",2008,"no","systematic"
"pacific loon","camp 1",2009,"no","systematic"
"pacific loon","camp 1",2010,"no","systematic"
"pacific loon","camp 1",2011,"no","systematic"
"pacific loon","camp 1",2012,"no","systematic"
"pacific loon","camp 1",2013,"no","systematic"
"pacific loon","camp 1",2014,"no","systematic"
"pacific loon","camp 1",2015,"no","systematic"
"pacific loon","camp 1",2016,"no","systematic"
"pacific loon","camp 1",2017,"yes","systematic"
"pacific loon","camp 1",2018,"yes","systematic"
"pacific loon","camp 1",2019,"yes","systematic"
"pacific loon","camp 1",2021,"no","systematic"
"pacific loon","camp 1",2022,"yes","systematic"
"pacific loon","camp 1",2023,"no","systematic"
"pacific loon","camp 2",1993,"no","systematic"
"pacific loon","camp 2",1994,"no","systematic"
"pacific loon","camp 2",1995,"no","systematic"
"pacific loon","camp 2",1996,"no","systematic"
"pacific loon","camp 2",1997,"no","systematic"
"pacific loon","camp 2",1998,"no","systematic"
"pacific loon","camp 2",1999,"no","systematic"
"pacific loon","camp 2",2000,"no","systematic"
"pacific loon","camp 2",2001,"no","systematic"
"pacific loon","camp 2",2002,"no","systematic"
"pacific loon","camp 2",2003,"no","systematic"
"pacific loon","camp 2",2004,"no","systematic"
"pacific loon","camp 2",2005,"no","systematic"
"pacific loon","camp 2",2006,"no","systematic"
"pacific loon","camp 2",2007,"no","systematic"
"pacific loon","camp 2",2008,"no","systematic"
"pacific loon","camp 2",2009,"no","systematic"
"pacific loon","camp 2",2010,"no","systematic"
"pacific loon","camp 2",2011,"no","systematic"
"pacific loon","camp 2",2012,"no","systematic"
"pacific loon","camp 2",2013,"no","systematic"
"pacific loon","camp 2",2014,"no","systematic"
"pacific loon","camp 2",2015,"no","systematic"
"pacific loon","camp 2",2016,"no","systematic"
"pacific loon","camp 2",2017,"yes","systematic"
"pacific loon","camp 2",2018,"yes","systematic"
"pacific loon","camp 2",2019,"yes","systematic"
"pacific loon","camp 2",2021,"no","systematic"
"pacific loon","camp 2",2022,"yes","systematic"
"pacific loon","camp 2",2023,"no","systematic"
"pacific loon","camp 3",1993,"no","systematic"
"pacific loon","camp 3",1994,"no","systematic"
"pacific loon","camp 3",1995,"no","systematic"
"pacific loon","camp 3",1996,"no","systematic"
"pacific loon","camp 3",1997,"no","systematic"
"pacific loon","camp 3",1998,"no","systematic"
"pacific loon","camp 3",1999,"no","systematic"
"pacific loon","camp 3",2000,"no","systematic"
"pacific loon","camp 3",2001,"no","systematic"
"pacific loon","camp 3",2002,"no","systematic"
"pacific loon","camp 3",2003,"no","systematic"
"pacific loon","camp 3",2004,"no","systematic"
"pacific loon","camp 3",2005,"no","systematic"
"pacific loon","camp 3",2006,"no","systematic"
"pacific loon","camp 3",2007,"no","systematic"
"pacific loon","camp 3",2008,"no","systematic"
"pacific loon","camp 3",2009,"no","systematic"
"pacific loon","camp 3",2010,"no","systematic"
"pacific loon","camp 3",2011,"no","systematic"
"pacific loon","camp 3",2012,"no","systematic"
"pacific loon","camp 3",2013,"no","systematic"
"pacific loon","camp 3",2014,"no","systematic"
"pacific loon","camp 3",2015,"no","systematic"
"pacific loon","camp 3",2016,"no","systematic"
"pacific loon","camp 3",2017,"yes","systematic"
"pacific loon","camp 3",2018,"yes","systematic"
"pacific loon","camp 3",2019,"yes","systematic"
"pacific loon","camp 3",2021,"no","systematic"
"pacific loon","camp 3",2022,"yes","systematic"
"pacific loon","camp 3",2023,"no","systematic"
"pacific loon","camp 3 plateau",1993,"no","systematic"
"pacific loon","camp 3 plateau",1994,"no","systematic"
"pacific loon","camp 3 plateau",1995,"no","systematic"
"pacific loon","camp 3 plateau",1996,"no","systematic"
"pacific loon","camp 3 plateau",1997,"no","systematic"
"pacific loon","camp 3 plateau",1998,"no","systematic"
"pacific loon","camp 3 plateau",1999,"no","systematic"
"pacific loon","camp 3 plateau",2000,"no","systematic"
"pacific loon","camp 3 plateau",2001,"no","systematic"
"pacific loon","camp 3 plateau",2002,"no","systematic"
"pacific loon","camp 3 plateau",2003,"no","systematic"
"pacific loon","camp 3 plateau",2004,"no","systematic"
"pacific loon","camp 3 plateau",2005,"no","systematic"
"pacific loon","camp 3 plateau",2006,"no","systematic"
"pacific loon","camp 3 plateau",2007,"no","systematic"
"pacific loon","camp 3 plateau",2008,"no","systematic"
"pacific loon","camp 3 plateau",2009,"no","systematic"
"pacific loon","camp 3 plateau",2010,"no","systematic"
"pacific loon","camp 3 plateau",2011,"no","systematic"
"pacific loon","camp 3 plateau",2012,"no","systematic"
"pacific loon","camp 3 plateau",2013,"no","systematic"
"pacific loon","camp 3 plateau",2014,"no","systematic"
"pacific loon","camp 3 plateau",2015,"no","systematic"
"pacific loon","camp 3 plateau",2016,"no","systematic"
"pacific loon","camp 3 plateau",2017,"yes","systematic"
"pacific loon","camp 3 plateau",2018,"yes","systematic"
"pacific loon","camp 3 plateau",2019,"yes","systematic"
"pacific loon","camp 3 plateau",2021,"no","systematic"
"pacific loon","camp 3 plateau",2022,"yes","systematic"
"pacific loon","camp 3 plateau",2023,"no","systematic"
"pacific loon","dufour",1993,"no","systematic"
"pacific loon","dufour",1994,"no","systematic"
"pacific loon","dufour",1995,"no","systematic"
"pacific loon","dufour",1996,"no","systematic"
"pacific loon","dufour",1997,"no","systematic"
"pacific loon","dufour",1998,"no","systematic"
"pacific loon","dufour",1999,"no","systematic"
"pacific loon","dufour",2000,"no","systematic"
"pacific loon","dufour",2001,"no","systematic"
"pacific loon","dufour",2002,"no","systematic"
"pacific loon","dufour",2003,"no","systematic"
"pacific loon","dufour",2004,"no","systematic"
"pacific loon","dufour",2005,"no","systematic"
"pacific loon","dufour",2006,"no","systematic"
"pacific loon","dufour",2007,"no","systematic"
"pacific loon","dufour",2008,"no","systematic"
"pacific loon","dufour",2009,"no","systematic"
"pacific loon","dufour",2010,"no","systematic"
"pacific loon","dufour",2011,"no","systematic"
"pacific loon","dufour",2012,"no","systematic"
"pacific loon","dufour",2013,"no","systematic"
"pacific loon","dufour",2014,"no","systematic"
"pacific loon","dufour",2015,"no","systematic"
"pacific loon","dufour",2016,"no","systematic"
"pacific loon","dufour",2017,"yes","systematic"
"pacific loon","dufour",2018,"yes","systematic"
"pacific loon","dufour",2019,"yes","systematic"
"pacific loon","dufour",2021,"no","systematic"
"pacific loon","dufour",2022,"yes","systematic"
"pacific loon","dufour",2023,"no","systematic"
"pacific loon","goose point",1993,"no","systematic"
"pacific loon","goose point",1994,"no","systematic"
"pacific loon","goose point",1995,"no","systematic"
"pacific loon","goose point",1996,"no","systematic"
"pacific loon","goose point",1997,"no","systematic"
"pacific loon","goose point",1998,"no","systematic"
"pacific loon","goose point",1999,"no","systematic"
"pacific loon","goose point",2000,"no","systematic"
"pacific loon","goose point",2001,"no","systematic"
"pacific loon","goose point",2002,"no","systematic"
"pacific loon","goose point",2003,"no","systematic"
